ytid,caption,low quality,instrumental,emotional,passionate,energetic,noisy,medium tempo,amateur recording,slow tempo,live performance,acoustic drums,fast tempo,acoustic guitar,mono,bass guitar,electric guitar,piano,e-bass,groovy,pop,uptempo,poor audio quality,male voice,instrumental music,shimmering hi hats,punchy snare,rock,groovy bass,youthful,punchy kick
4refolVb_uQ,"The low quality recording features a rock song that consists of reverberant male vocal singing over groovy bass, short electric guitar chords, punchy snare, soft kick hits, shimmering hi hats and soft crash cymbals. The reverb of the vocal is located in the right channel of the stereo image, which makes it sound interesting. It is easygoing and groovy.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
5MOJnA715fA,"A female vocalist sings this pop song. The tempo is fast with vigorous percussion in the background , funky bass line, an incessant keyboard harmony and guitar. The vocals and instrumentation are incoherent as the audio quality is bad. The is sound of static, murmuring, buzzing,hissing and  scuffling indicating that this is a recording of a live performance.",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-oSBMP-Zy4,This is a live performance from a female cabaret quartet. They have different vocal ranges and harmonise every line of the song. The audience cheers and claps as they sing. The song feels jazzy.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7OgH3B49_E4,This is an industrial metal piece. The male vocalist in the lead is singing using the fry scream technique. The distorted electric guitar is playing a heavy riff while there is a groovy bass line. There is a loud metal beat being played by the acoustic drums in the rhythmic background. Industrial sound effects can be heard which are distinctive to the industrial and nu metal scenes. The atmosphere is aggressive and energetic. This piece could be played at a rock/metal bar. It could also be included in the soundtrack of an action movie/video game.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0NTzOtVmoiU,"The song is an instrumental. The song is fast in tempo, with a bagpiper playing a Solo melody accompanied by a drum rhythm and people cheering and clapping wildly. The song is rousing in spirit and fervour. The song has a bad audio quality.",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
28wBrNjHXOM,This is a meditation music piece. There is a didgeridoo playing a vague melody at the forefront while repetitive shamanic drum hits can be heard in the background. The atmosphere is profound and calming. This piece can be used in the background of meditation videos. It can be used during sessions at yoga centers.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Dtir74TiUM,This is a drum & bass music piece. There is a constantly repeating hollering sample accompanied by rapid turntable scratching. A synth sound can be heard playing an ominous tune. The rhythmic background consists of a fast-tempo electronic drum beat. The atmosphere is energetic. This piece could be used in the soundtrack of a car racing game. It could also be playing at nightclubs during early-2000s themed parties.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADxuhHNZVCc,"The low quality recording features a live opera performance sung by passionate female vocalists and followed by sustained and plucked strings melody. The recording is very noisy and the stereo image is unbalanced, since the audio from the left channel is occasionally cut out. It sounds emotional, mellow and passionate.",1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0JbGxIR8JTk,"Afrobeat inspired music with an island flavor. Fingerpicked acoustic-electric nylon string guitar carries the harmony, while a male singer sings freely. syncopated electric bass and drumset meld with various African percussion.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78BtX0oNXHQ,This audio contains acoustic drums playing a kick on every beat along with a simple e-bass line. In the background you can hear the sound of wind and a wolf's howling. A tambourine like instrument reminds of christmas and a flute like instrument is playing an uplifting melody along with a piano sound hitting short chords in the mid to higher register. This song may be playing in a funny video around christmas time.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3zIQTDfS4Hk,"The low quality recording features a tropical steel drum melody playing over background percussive instrumental. It is noisy, but it sounds tropical, exotic and emotional.",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9PQZSLa_A8A,"The low quality recording features a harpsichord solo melody. It sounds passionate, emotional and the recording is noisy.",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4q-eGdrqiIw,"The low quality recording features flat male vocals talking over rock songs playing in the background. It sounds like a documentary about music. The recording is muffled, noisy and in mono, as it was probably recorded with a phone.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-sRFfU8k0Zs,"This is an Arabic movie music piece. It is an instrumental piece. There is a clarinet playing a vague melody. The sound of knives being rubbed against one another can be heard. There is an ominous, terrifying atmosphere. This piece could be used in the soundtrack of a horror movie to imply the feeling of hopelessness.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bvPjMQ_WbE,"The low quality recording features a live performance of loud steel pans melody over playback instrumental that consists of shimmering hi hats, open hats and ""4 on the floor"" kick pattern. There are some crowd talking noises in the background. It sounds exotic and energetic.",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06IU9WsEp3s,"A male vocalist sings this enthusiastic latin melody. The tempo is medium with keyboard harmony, rhythmic Spanish guitar,percussive congas, bongos and guiro with tambourine beats. There is a loud siren-like sound superimposed over the song. The song is lively, simple,emotional, youthful, rhythmic, catchy with a latin dance grove.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9A_OmOetiuw,"The low quality recording features a, what it seems like, cover of a country song and it consists of flat male vocals singing over acoustic sitar guitar melody. It sounds very noisy, but also heartfelt and emotional.",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91AmOKytRUM,"A female vocalist sings this soft song in a foreign language. The tempo is slow with a soft piano accompaniment and sound of chimes. The vocals are mellow, passionate,emotional, sentimental, nostalgic, melancholic and reflective. This song is a sad classic Pop.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7JMN4DdhwsM,This music is instrumental. The tempo is slow with a ukelele melody. The musician plays two notes in monotone which sounds like the instrument is being tuned. This clip is a tutorial on how to tune a ukulele.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0L3vcdzQPPU,"This is a recording of an acapella piece by multiple vocalists. The women sing in a high pitched, whistle-like tone while the men sing in lower tones and harmonise with the women. The melody is rapid and progressive.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AAP5pAB-4jM,"This song contains several synth pad sounds from the low, to the mid and higher register. Then the sounds stop and a glass breaking sound comes in as it gets reversed right away. This song may be playing in an advertisement.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8q0An6WY7_c,"The low quality recording features a theremin solo melody. It sounds haunting, intense, suspenseful and cold. There are some water flowing sounds in the background. The recording is mono and noisy.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gc1L3g1itU,"This audio contains someone playing blues on an e-piano. This audio is in poor audio quality, you can hear white noise from the recording. This song may be playing piano at home.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AD5Tc2TDCmM,"This song features a guitar playing a solo.  This is played in the style of a banjo in a bluegrass song. The guitar is playing fast licks. The bass plays the root note and lower fifth of the chords. A percussion plays a simple beat and ends with a crash. There are no voices in this song. This song is an instrumental song. Due to the low quality of the audio, other instruments cannot be identified. This song can be played in a bluegrass concert.",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769EHEG4Mqc,"The song is an instrumental. The tempo is medium fast with a strong techno drumming groove, strong bass line, keyboard harmony and various percussion hits. The song is energetic and passionate. The audio quality is poor.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6iyinlZEgS4,This audio clip features a tom roll followed by a descending slide on the bass. This is followed by the sound of two different calling bells one after the other. Four different voices call out numbers one through four in ascending order one after the other. This is followed by a pattern played on a drum machine. This song can be played at a DJ party.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WlvXneu6oY,"The song is instrumental music. The song is medium tempo with just a piano playing pensively and no other instrumentation. The song is emotional and poignant. The song is a western classical masterpiece, but with bad audio quality issues.",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4lcZkOMhKv8,"This house music clip features a male voice in the beginning followed by a male voice that has been heavily processed. This is accompanied by programmed percussion with a booming kick  played on every count. After two bars, the snare is also played with the kick. Staccato synth notes are played on the 'one and' and the third count of each bar. The mood of this song is upbeat. This song can be played in a trance club.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78S8DnvLQDY,"This is an amateur recording of a live beatboxing performance. The beatbox is being performed initially slowly and then at a fast tempo. The recording is a bit dated, so the quality is quite low. The sounds from the setting of the recording such as the crowd cheering for the performer can be heard. Parts of this recording can be lifted as samples to be used in beat-making.",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-w12aSkQ9No,"A female vocalist sings this soprano solo. The tempo is slow with a classic orchestral accompaniment of violin harmony, an intense incessant cello melody, brass instrument and organ. The song is an intense, emotional, beseeching, sad, and imploring classic opera .",0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2xQuWif8axE,This is a live recording of an instrumental progressive metal piece. A solo is being played on the electric guitar at a very fast pace using the technique of shredding. Rapid jumps from medium to high range notes can be heard. The atmosphere is aggressive.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5s0yPPrQWxs,This is a British hip-hop music piece. There is a male vocal rapping in the lead. The beat in the background has its main melody being played by the acoustic guitar. A faint bass sound can be heard in the background. The rhythm is provided by an electronic drum beat. The atmosphere is hip and the sound is urban. This piece could be used in the soundtrack of a teenage drama movie that takes place in Great Britain.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ohu45KlgYA,"The low quality recording features a reverberant flat male vocal singing over sustained strings melody, mellow piano melody, shimmering bells melody, shimmering hi hats and groovy bass. It sounds emotional, mellow and soft.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Aro-HcWNsHI,"The low quality recording features an acoustic rhythm guitar playing over a pop song played on playback in the background. It sounds joyful and happy, while the recording is in mono and noisy.",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6QHfXuVLhe0,This pop song starts off with the backing singers singing vocables in harmony. This is backed by percussion playing a simple beat. The bass plays a flourish ending on the root note of the next chord. The string section plays high pitched notes. The piano plays a flourish of ascending notes before the main female voice starts to sing the main melody. This is accompanied by the percussion continuing with the simple beat. The string section fades away. The bass plays a descending walk down and ends on a high note. This song has a romantic feel. This song can be played in a romantic movie.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3nbB3F-OdSM,"A male vocalist sings this vigorous Rock song. The tempo is fast with enthusiastic electric guitar lead and harmonies, electric bass guitar and hard hitting drumming with cymbal rides. The song is passionate, youthful, enthusiastic, intense, compelling, boisterous and vigorous. This song is a Hard Rock/Heavy Metal song.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4kyWH8eWP8M,church bells ringing together slowly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9uToez74x_M,"A male country singer sings this passionate melody with backup singers in vocal harmony. The song is medium tempo with a strong drumming rhythm, guitar accompaniment, guitar lead, percussive bass line and percussion hits. The song is passionate and romantic. The song has bad audio quality.",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8WnXfe3ud4E,"This song is an instrumental. The tempo is medium with an enthusiastic keyboard harmony, steady drumming and boomy bass lines with rustling , whooshing sounds, muffled voices of people cheering or chanting and crackling sounds. The song is intense, passionate, youthful, inspiring, impactful and fervent. The audio quality is inferior so the music is muddy and incoherent.",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A9ECxUIqw6s,A female teen voice is singing along with backing voices and screams. While acoustic drums are playing along with a simple bassline. The e-guitar is playing the suiting chords on top along with a high pitched sound coming out from a digital piano or organ. This song may be playing in a movie for the whole family.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0_QcatLmg7c,"The low quality recording features a pop song performed by passionate male vocalists, followed by acoustic guitar arpeggiated melody and mellow piano melody. It sounds heartfelt and emotional. There are some crowd noises in the background.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5lZFGZXH20E,This clip features a singular marimba being played. It is a low-quality recording of a performance wherein the performer plays some off-key notes. We hear applause after the performer stops playing.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
